Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Soil_Type,Wilderness_Area,Cover_Type
2558.0,25.0,5.0,240.0,4.0,845.0,218.0,229.0,148.0,603.0,T30,A1,2.0
3013.0,230.0,15.0,150.0,29.0,1865.0,195.0,253.0,192.0,1397.0,T23,A3,1.0
2971.0,41.0,18.0,212.0,23.0,319.0,219.0,197.0,106.0,1371.0,T24,A3,2.0
2680.0,37.0,5.0,342.0,0.0,700.0,220.0,229.0,145.0,,T12,A1,2.0
2976.0,0.0,14.0,680.0,197.0,3030.0,199.0,214.0,151.0,902.0,T10,A3,2.0
2805.0,52.0,13.0,95.0,17.0,1315.0,226.0,211.0,115.0,1273.0,T10,A3,2.0
2874.0,314.0,38.0,362.0,153.0,2724.0,95.0,180.0,211.0,306.0,T33,A3,1.0
3313.0,163.0,9.0,450.0,168.0,,229.0,243.0,146.0,2403.0,T32,A3,2.0
2925.0,111.0,9.0,277.0,45.0,3434.0,236.0,230.0,125.0,4641.0,T12,A1,2.0
2941.0,314.0,23.0,150.0,61.0,5221.0,154.0,215.0,199.0,1191.0,T29,A1,2.0
2903.0,224.0,20.0,331.0,122.0,1230.0,189.0,254.0,196.0,1698.0,T4,A3,2.0
3072.0,38.0,5.0,295.0,,2903.0,220.0,228.0,144.0,,T32,A3,2.0
3045.0,135.0,12.0,150.0,,849.0,239.0,235.0,124.0,1559.0,T22,A3,2.0
2740.0,28.0,23.0,108.0,49.0,1296.0,203.0,182.0,105.0,2592.0,T29,A1,2.0
3124.0,191.0,5.0,30.0,2.0,3151.0,220.0,244.0,160.0,1382.0,T23,A3,2.0
2988.0,120.0,8.0,532.0,16.0,5442.0,234.0,234.0,132.0,6466.0,T29,A1,1.0
3284.0,22.0,4.0,234.0,22.0,4731.0,217.0,230.0,150.0,912.0,T32,A3,1.0
3069.0,7.0,8.0,124.0,3.0,3643.0,211.0,225.0,151.0,836.0,T19,A1,1.0
3270.0,148.0,19.0,300.0,56.0,920.0,242.0,235.0,114.0,2568.0,T13,A3,2.0
3047.0,116.0,22.0,150.0,40.0,4914.0,252.0,212.0,76.0,2858.0,T29,A1,2.0
2939.0,299.0,5.0,67.0,3.0,4245.0,206.0,238.0,171.0,5093.0,T19,A1,2.0
2671.0,50.0,21.0,242.0,144.0,842.0,224.0,190.0,90.0,834.0,T33,A3,2.0
2858.0,22.0,13.0,108.0,6.0,3260.0,212.0,212.0,135.0,4791.0,T29,A1,2.0
2863.0,27.0,10.0,467.0,,693.0,216.0,219.0,139.0,1366.0,T11,A3,2.0
3018.0,30.0,13.0,524.0,99.0,5078.0,216.0,212.0,130.0,,,A1,1.0
2796.0,220.0,15.0,408.0,82.0,3787.0,201.0,253.0,186.0,1718.0,T26,A3,2.0
2941.0,49.0,9.0,,-6.0,1746.0,224.0,221.0,131.0,1560.0,T29,A1,2.0
3128.0,46.0,28.0,85.0,30.0,3878.0,216.0,167.0,69.0,1022.0,T30,A1,1.0
2837.0,180.0,26.0,242.0,59.0,3627.0,220.0,245.0,142.0,1476.0,T30,A1,2.0
3277.0,19.0,9.0,351.0,54.0,,214.0,222.0,144.0,2920.0,,A3,2.0
2945.0,114.0,11.0,30.0,5.0,3798.0,239.0,229.0,119.0,2131.0,T23,A1,2.0
3069.0,356.0,4.0,85.0,3.0,1618.0,214.0,233.0,157.0,1739.0,T29,,2.0
3255.0,318.0,6.0,255.0,8.0,3271.0,203.0,234.0,170.0,1584.0,T23,A3,1.0
3073.0,120.0,19.0,283.0,98.0,787.0,249.0,220.0,91.0,2886.0,T33,A3,1.0
2972.0,235.0,10.0,242.0,84.0,,204.0,249.0,182.0,1080.0,T33,A3,2.0
3208.0,201.0,8.0,150.0,12.0,5390.0,217.0,247.0,165.0,1146.0,T29,A1,1.0
3009.0,92.0,11.0,228.0,40.0,5197.0,237.0,223.0,116.0,841.0,T30,A1,2.0
3192.0,4.0,7.0,497.0,13.0,2098.0,211.0,227.0,153.0,1036.0,T31,A3,1.0
3091.0,120.0,21.0,67.0,16.0,2780.0,250.0,217.0,85.0,,T22,A1,1.0
2720.0,35.0,18.0,127.0,34.0,1215.0,215.0,197.0,112.0,1611.0,T10,A3,2.0
3176.0,291.0,18.0,162.0,39.0,2083.0,168.0,235.0,205.0,849.0,T32,A3,1.0
3235.0,330.0,19.0,67.0,22.0,1573.0,173.0,214.0,179.0,560.0,T23,A1,1.0
2968.0,11.0,9.0,240.0,36.0,2131.0,211.0,222.0,148.0,633.0,T31,A3,2.0
3139.0,122.0,19.0,309.0,26.0,3651.0,248.0,222.0,94.0,3122.0,T29,,2.0
3009.0,313.0,20.0,150.0,,1366.0,163.0,221.0,196.0,2107.0,T32,A3,2.0
2919.0,45.0,5.0,190.0,6.0,4756.0,221.0,229.0,143.0,3997.0,T23,A1,1.0
3015.0,76.0,14.0,319.0,29.0,2736.0,237.0,212.0,104.0,1519.0,T32,A3,2.0
3047.0,122.0,4.0,30.0,0.0,6710.0,228.0,236.0,143.0,3099.0,T30,A1,2.0
2866.0,225.0,3.0,0.0,0.0,900.0,216.0,242.0,163.0,872.0,,A3,2.0
2980.0,138.0,11.0,256.0,62.0,2490.0,237.0,236.0,129.0,1740.0,T32,A3,2.0
3376.0,33.0,26.0,366.0,18.0,1189.0,205.0,174.0,92.0,1684.0,T40,A2,1.0
2910.0,207.0,11.0,330.0,64.0,1724.0,213.0,250.0,172.0,895.0,T34,A3,2.0
3203.0,297.0,21.0,283.0,6.0,4098.0,158.0,228.0,209.0,430.0,T24,A3,1.0
2766.0,355.0,14.0,95.0,12.0,684.0,196.0,214.0,155.0,2385.0,T13,A3,2.0
2956.0,100.0,11.0,30.0,-2.0,2547.0,238.0,226.0,118.0,1760.0,T22,A3,1.0
2748.0,61.0,5.0,67.0,1.0,1950.0,224.0,229.0,141.0,,T12,A1,2.0
2693.0,162.0,2.0,270.0,4.0,930.0,221.0,239.0,154.0,1793.0,T12,,2.0
2863.0,147.0,15.0,150.0,25.0,2624.0,239.0,237.0,125.0,2504.0,T12,A1,1.0
3155.0,83.0,11.0,313.0,,3891.0,235.0,221.0,116.0,4624.0,T29,A1,2.0
2796.0,63.0,10.0,324.0,17.0,2253.0,229.0,220.0,123.0,1360.0,T12,A1,2.0
3106.0,77.0,16.0,430.0,6.0,3814.0,239.0,208.0,95.0,3644.0,T29,A1,1.0
3082.0,80.0,12.0,,26.0,4976.0,236.0,218.0,111.0,1926.0,T29,A1,1.0
3215.0,166.0,21.0,511.0,124.0,350.0,233.0,242.0,129.0,3235.0,T25,A2,2.0
2703.0,118.0,15.0,30.0,-9.0,1917.0,244.0,226.0,107.0,2758.0,T30,A1,2.0
2752.0,232.0,16.0,90.0,16.0,854.0,192.0,253.0,195.0,510.0,T3,A3,2.0
2808.0,27.0,23.0,391.0,113.0,,204.0,183.0,106.0,324.0,T33,A3,1.0
3263.0,19.0,12.0,0.0,0.0,1550.0,211.0,214.0,138.0,752.0,T38,A1,1.0
2846.0,32.0,25.0,60.0,34.0,,205.0,178.0,97.0,1104.0,T23,A3,1.0
2933.0,131.0,9.0,134.0,19.0,3319.0,235.0,235.0,132.0,2479.0,T29,A1,2.0
2792.0,120.0,4.0,0.0,0.0,1040.0,226.0,236.0,145.0,2935.0,T31,A3,1.0
3151.0,232.0,5.0,404.0,114.0,2183.0,211.0,245.0,171.0,1020.0,T32,A3,2.0
2614.0,99.0,9.0,42.0,4.0,175.0,235.0,228.0,123.0,511.0,T17,A3,2.0
3150.0,90.0,5.0,360.0,16.0,4434.0,227.0,232.0,139.0,1953.0,,A1,2.0
3057.0,72.0,3.0,30.0,0.0,1460.0,223.0,233.0,146.0,600.0,T23,A1,1.0
3054.0,281.0,17.0,532.0,79.0,6037.0,170.0,239.0,208.0,1666.0,,A1,1.0
3164.0,1.0,13.0,192.0,41.0,3196.0,201.0,215.0,151.0,2413.0,T31,A3,1.0
2912.0,240.0,9.0,124.0,5.0,,203.0,248.0,183.0,1182.0,T31,A3,2.0
3142.0,4.0,12.0,467.0,0.0,3228.0,204.0,218.0,150.0,4658.0,T20,A1,1.0
2962.0,132.0,17.0,60.0,13.0,4306.0,245.0,228.0,105.0,1950.0,T30,A1,2.0
3080.0,165.0,15.0,295.0,69.0,794.0,232.0,244.0,139.0,1310.0,T23,A3,2.0
3271.0,286.0,10.0,30.0,4.0,5934.0,193.0,240.0,186.0,516.0,T38,A1,1.0
2962.0,152.0,4.0,339.0,49.0,5435.0,224.0,239.0,151.0,3636.0,,A1,2.0
3036.0,32.0,16.0,210.0,69.0,782.0,215.0,204.0,122.0,659.0,T29,A1,1.0
3152.0,242.0,27.0,60.0,19.0,2890.0,159.0,250.0,220.0,1154.0,T33,A3,1.0
2669.0,132.0,11.0,360.0,0.0,1425.0,238.0,234.0,124.0,5766.0,T29,A1,2.0
3186.0,247.0,12.0,339.0,71.0,5808.0,194.0,249.0,192.0,3212.0,T22,A1,2.0
2945.0,136.0,23.0,,164.0,2534.0,248.0,223.0,90.0,1385.0,T13,A3,2.0
3263.0,134.0,16.0,42.0,10.0,797.0,244.0,230.0,110.0,1233.0,T24,A2,2.0
3047.0,306.0,15.0,285.0,67.0,379.0,176.0,230.0,193.0,1489.0,T32,A3,2.0
3031.0,81.0,6.0,335.0,59.0,5193.0,228.0,230.0,136.0,4270.0,T29,A1,2.0
3279.0,297.0,6.0,882.0,131.0,6337.0,202.0,238.0,175.0,1753.0,T29,A1,2.0
3148.0,324.0,6.0,60.0,6.0,4871.0,205.0,233.0,168.0,2669.0,T23,A1,2.0
2545.0,308.0,17.0,240.0,62.0,408.0,171.0,227.0,195.0,768.0,T10,A4,2.0
2900.0,124.0,12.0,170.0,20.0,4348.0,240.0,231.0,118.0,5798.0,T30,A1,2.0
2970.0,146.0,11.0,134.0,-36.0,1328.0,235.0,239.0,134.0,612.0,T31,A3,2.0
3033.0,193.0,11.0,85.0,-20.0,2352.0,219.0,249.0,163.0,1020.0,T31,A3,2.0
3071.0,200.0,9.0,631.0,-55.0,2509.0,217.0,248.0,166.0,,T13,A3,2.0
2746.0,259.0,11.0,67.0,14.0,124.0,193.0,246.0,192.0,2259.0,T10,A3,2.0
3312.0,286.0,10.0,212.0,44.0,,193.0,240.0,186.0,1608.0,T38,A1,1.0
3365.0,355.0,22.0,295.0,95.0,3697.0,179.0,195.0,150.0,1889.0,T38,A1,1.0
3253.0,152.0,14.0,120.0,-10.0,,237.0,239.0,130.0,3061.0,T23,A2,2.0
2880.0,272.0,6.0,417.0,96.0,3957.0,203.0,242.0,178.0,5720.0,T29,A1,1.0
3078.0,337.0,10.0,514.0,77.0,2226.0,199.0,227.0,167.0,2558.0,T32,A3,1.0
2702.0,201.0,26.0,240.0,-33.0,582.0,198.0,252.0,174.0,696.0,T3,A3,2.0
2994.0,357.0,10.0,0.0,0.0,5486.0,204.0,221.0,155.0,2241.0,T23,A1,1.0
2982.0,163.0,6.0,60.0,0.0,1965.0,226.0,242.0,150.0,3901.0,T23,,1.0
2853.0,246.0,11.0,85.0,12.0,2040.0,197.0,249.0,190.0,1129.0,T23,A3,1.0
2816.0,353.0,10.0,127.0,20.0,1084.0,203.0,222.0,158.0,2793.0,T31,A3,2.0
2929.0,92.0,19.0,95.0,13.0,4692.0,246.0,207.0,82.0,6284.0,T29,A1,2.0
3067.0,90.0,18.0,85.0,23.0,,245.0,208.0,85.0,2771.0,T29,A1,1.0
3102.0,56.0,7.0,150.0,0.0,3931.0,225.0,225.0,134.0,,T29,A1,2.0
2896.0,31.0,21.0,150.0,45.0,1290.0,209.0,189.0,108.0,2101.0,T33,A3,2.0
3224.0,83.0,10.0,277.0,28.0,,235.0,222.0,119.0,1765.0,T29,A1,1.0
3060.0,6.0,10.0,335.0,32.0,947.0,208.0,222.0,150.0,1158.0,T23,A2,2.0
3239.0,317.0,8.0,794.0,70.0,1490.0,199.0,233.0,174.0,2586.0,T23,A2,2.0
3227.0,84.0,11.0,459.0,79.0,5941.0,235.0,222.0,117.0,1928.0,T29,A1,2.0
2446.0,314.0,25.0,150.0,62.0,845.0,146.0,212.0,202.0,1374.0,,A4,2.0
2989.0,218.0,9.0,90.0,12.0,1405.0,211.0,249.0,174.0,1848.0,T32,A3,1.0
3057.0,62.0,14.0,450.0,133.0,4291.0,231.0,211.0,109.0,2271.0,T29,A1,2.0
2541.0,97.0,9.0,0.0,0.0,875.0,236.0,227.0,122.0,725.0,T9,A1,1.0
2686.0,79.0,28.0,255.0,0.0,1380.0,243.0,179.0,47.0,577.0,T30,A1,2.0
3133.0,104.0,20.0,283.0,46.0,968.0,249.0,210.0,80.0,1698.0,T29,A1,1.0
3197.0,84.0,9.0,108.0,6.0,,233.0,225.0,125.0,1890.0,T22,A1,1.0
2861.0,55.0,12.0,390.0,115.0,1260.0,227.0,215.0,119.0,2802.0,T11,A3,2.0
3089.0,39.0,9.0,459.0,-85.0,1492.0,221.0,220.0,134.0,1142.0,T29,,1.0
3018.0,33.0,8.0,481.0,-4.0,2850.0,219.0,223.0,140.0,1381.0,T32,A3,2.0
2694.0,204.0,23.0,,26.0,1651.0,201.0,253.0,177.0,1230.0,T4,A3,2.0
3199.0,273.0,4.0,268.0,17.0,5934.0,209.0,241.0,170.0,1793.0,T22,A1,2.0
2884.0,138.0,20.0,67.0,19.0,711.0,246.0,228.0,100.0,1784.0,T33,A3,2.0
3175.0,106.0,7.0,175.0,27.0,5641.0,232.0,232.0,132.0,1979.0,T29,A1,1.0
3131.0,45.0,22.0,792.0,277.0,805.0,220.0,188.0,92.0,1542.0,T29,A1,2.0
3351.0,270.0,18.0,503.0,11.0,3434.0,172.0,243.0,210.0,1600.0,T39,A1,1.0
2727.0,189.0,8.0,,22.0,2326.0,221.0,246.0,160.0,1708.0,T12,A1,2.0
3229.0,31.0,15.0,120.0,-11.0,1061.0,215.0,207.0,125.0,2975.0,T23,A2,2.0
2650.0,45.0,10.0,323.0,71.0,1061.0,223.0,217.0,128.0,987.0,T12,A1,2.0
2662.0,68.0,27.0,90.0,57.0,1276.0,236.0,176.0,55.0,1199.0,T33,A3,2.0
2745.0,161.0,28.0,300.0,128.0,1800.0,235.0,233.0,110.0,1383.0,T4,A3,2.0
2815.0,8.0,2.0,30.0,1.0,1291.0,217.0,235.0,155.0,1022.0,T23,A3,1.0
2954.0,240.0,12.0,192.0,61.0,2147.0,198.0,250.0,189.0,1269.0,,,2.0
2935.0,105.0,18.0,108.0,34.0,4442.0,247.0,215.0,90.0,2758.0,T30,A1,2.0
3168.0,93.0,13.0,420.0,45.0,3073.0,240.0,220.0,108.0,3207.0,T29,A1,1.0
3124.0,4.0,11.0,,107.0,1559.0,206.0,220.0,151.0,2492.0,T31,A3,1.0
3244.0,66.0,10.0,240.0,,1155.0,230.0,220.0,122.0,2281.0,T23,A1,1.0
3226.0,72.0,9.0,481.0,43.0,,231.0,223.0,125.0,2058.0,T29,A1,1.0
2965.0,45.0,8.0,270.0,10.0,3308.0,223.0,222.0,134.0,6445.0,T20,,1.0
3005.0,87.0,10.0,175.0,,4159.0,235.0,224.0,119.0,1120.0,T30,A1,2.0
2860.0,88.0,7.0,120.0,29.0,2829.0,231.0,229.0,131.0,2234.0,T30,A1,2.0
3347.0,257.0,24.0,1167.0,228.0,3734.0,157.0,246.0,222.0,2527.0,T27,A3,2.0
2919.0,252.0,5.0,362.0,19.0,5450.0,210.0,243.0,171.0,3918.0,T23,A1,2.0
2554.0,352.0,21.0,30.0,8.0,1080.0,180.0,200.0,155.0,6535.0,T29,A1,2.0
3655.0,158.0,10.0,886.0,400.0,2698.0,231.0,242.0,141.0,1008.0,T40,A1,1.0
3276.0,45.0,20.0,870.0,166.0,1663.0,221.0,191.0,96.0,2940.0,T33,A3,1.0
2986.0,329.0,6.0,108.0,21.0,3711.0,207.0,233.0,165.0,2396.0,T29,,1.0
2814.0,8.0,3.0,0.0,0.0,2440.0,216.0,232.0,154.0,2577.0,T23,A1,2.0
2955.0,261.0,27.0,480.0,321.0,1634.0,144.0,242.0,230.0,1595.0,T33,A3,2.0
3205.0,353.0,12.0,757.0,184.0,4363.0,199.0,218.0,157.0,2184.0,T29,A1,1.0
3228.0,349.0,8.0,,25.0,1666.0,205.0,226.0,160.0,1074.0,T31,A3,1.0
2883.0,225.0,9.0,,30.0,3066.0,208.0,249.0,177.0,2506.0,T12,A1,2.0
3039.0,0.0,7.0,30.0,4.0,1063.0,210.0,228.0,155.0,2053.0,T29,A1,2.0
2816.0,65.0,5.0,150.0,18.0,1019.0,225.0,230.0,140.0,2681.0,T11,A3,2.0
2973.0,357.0,14.0,402.0,111.0,741.0,198.0,214.0,154.0,1753.0,T31,A3,2.0
2823.0,341.0,9.0,30.0,0.0,3271.0,201.0,226.0,165.0,2638.0,T23,A1,1.0
3093.0,82.0,13.0,30.0,4.0,1390.0,238.0,216.0,107.0,1296.0,T29,A1,2.0
2967.0,6.0,15.0,270.0,80.0,1950.0,201.0,210.0,145.0,2707.0,T33,A3,2.0
2913.0,338.0,22.0,636.0,64.0,1256.0,167.0,203.0,172.0,886.0,T33,A3,2.0
3205.0,132.0,11.0,799.0,22.0,3034.0,238.0,234.0,125.0,2883.0,T32,A3,2.0
2954.0,153.0,3.0,297.0,52.0,,223.0,239.0,151.0,1812.0,T29,,2.0
3257.0,174.0,18.0,661.0,80.0,2325.0,228.0,246.0,144.0,1786.0,,A3,2.0
3011.0,316.0,15.0,180.0,34.0,1199.0,178.0,225.0,187.0,1848.0,T31,A3,2.0
3196.0,205.0,7.0,443.0,76.0,5977.0,216.0,246.0,166.0,3121.0,T22,A1,2.0
2816.0,83.0,13.0,,34.0,2321.0,238.0,216.0,106.0,3436.0,T12,A1,2.0
3062.0,349.0,8.0,551.0,163.0,5156.0,206.0,227.0,160.0,566.0,T29,A1,2.0
3014.0,237.0,5.0,,,5682.0,211.0,244.0,170.0,5776.0,T20,A1,2.0
3280.0,310.0,7.0,,15.0,5550.0,201.0,235.0,174.0,390.0,T38,A1,2.0
3034.0,39.0,10.0,108.0,-2.0,6530.0,221.0,218.0,131.0,2998.0,T29,A1,2.0
3221.0,350.0,13.0,30.0,7.0,1380.0,196.0,218.0,160.0,573.0,T23,,1.0
3035.0,6.0,7.0,30.0,-4.0,3241.0,211.0,226.0,152.0,1140.0,T32,A3,2.0
3021.0,326.0,3.0,67.0,0.0,4514.0,211.0,235.0,163.0,932.0,T29,A1,2.0
3269.0,268.0,23.0,180.0,48.0,2089.0,153.0,241.0,223.0,3288.0,T29,A1,1.0
3240.0,172.0,15.0,484.0,54.0,2309.0,229.0,246.0,145.0,1681.0,T33,A3,2.0
3219.0,121.0,24.0,228.0,,4137.0,252.0,212.0,73.0,2255.0,T23,A1,1.0
3001.0,241.0,12.0,870.0,105.0,5913.0,197.0,250.0,190.0,5904.0,T29,A1,2.0
2794.0,302.0,12.0,124.0,7.0,2393.0,186.0,234.0,189.0,,T30,A1,1.0
3057.0,351.0,20.0,85.0,-11.0,3234.0,180.0,202.0,157.0,5287.0,T29,A1,2.0
3173.0,337.0,12.0,120.0,-6.0,1921.0,194.0,224.0,169.0,1738.0,T29,A1,1.0
3326.0,174.0,18.0,,14.0,1635.0,228.0,246.0,143.0,3136.0,T38,A1,1.0
2735.0,82.0,7.0,256.0,8.0,,230.0,228.0,132.0,5060.0,T12,A1,2.0
3058.0,45.0,4.0,240.0,36.0,2003.0,221.0,231.0,146.0,1499.0,T29,,1.0
2989.0,132.0,6.0,391.0,16.0,2636.0,231.0,237.0,139.0,2143.0,T29,A1,2.0
2860.0,14.0,13.0,,65.0,3246.0,207.0,213.0,141.0,976.0,T32,A3,2.0
2789.0,45.0,12.0,190.0,28.0,1405.0,223.0,213.0,122.0,1101.0,T11,A3,2.0
2957.0,337.0,12.0,379.0,83.0,787.0,195.0,224.0,168.0,1809.0,T31,A3,2.0
3086.0,65.0,18.0,182.0,43.0,1165.0,234.0,200.0,91.0,2305.0,T39,A3,1.0
3234.0,97.0,17.0,339.0,57.0,5456.0,245.0,214.0,93.0,2910.0,T29,A1,2.0
2982.0,82.0,7.0,,17.0,4146.0,230.0,228.0,130.0,2136.0,T30,A1,2.0
3122.0,292.0,20.0,210.0,62.0,1470.0,160.0,232.0,210.0,2402.0,T33,A3,2.0
3047.0,103.0,14.0,376.0,38.0,3678.0,243.0,221.0,103.0,4878.0,,A1,2.0
3135.0,154.0,9.0,242.0,37.0,127.0,231.0,241.0,141.0,4785.0,T22,A2,2.0
2888.0,14.0,10.0,201.0,33.0,3645.0,210.0,218.0,144.0,5418.0,T29,A1,2.0
2956.0,67.0,9.0,60.0,4.0,1189.0,229.0,222.0,125.0,,T32,A3,1.0
2734.0,77.0,14.0,150.0,30.0,2583.0,237.0,214.0,105.0,474.0,T10,A3,2.0
2761.0,337.0,16.0,95.0,9.0,,182.0,215.0,171.0,959.0,T24,,2.0
2930.0,45.0,10.0,134.0,26.0,4524.0,223.0,218.0,129.0,3803.0,T29,A1,2.0
2320.0,324.0,12.0,212.0,-13.0,90.0,189.0,227.0,177.0,703.0,T10,A4,2.0
3249.0,191.0,6.0,485.0,136.0,1230.0,220.0,245.0,160.0,2135.0,T29,A1,1.0
2700.0,9.0,18.0,306.0,102.0,1575.0,196.0,200.0,137.0,2629.0,T10,A3,2.0
3077.0,45.0,5.0,212.0,14.0,1332.0,222.0,228.0,142.0,1657.0,T29,A1,2.0
3272.0,345.0,12.0,930.0,-18.0,1650.0,196.0,221.0,163.0,2678.0,,A2,2.0
3116.0,329.0,6.0,0.0,0.0,1897.0,207.0,233.0,165.0,2422.0,T19,A3,2.0
3104.0,138.0,13.0,120.0,-14.0,1892.0,239.0,235.0,124.0,,T13,,2.0
2910.0,318.0,13.0,85.0,23.0,1290.0,186.0,228.0,182.0,698.0,T31,A3,2.0
2894.0,184.0,10.0,309.0,81.0,1630.0,223.0,247.0,157.0,1994.0,T13,A3,2.0
3335.0,233.0,12.0,162.0,43.0,2831.0,200.0,251.0,186.0,967.0,T23,A3,1.0
3083.0,276.0,10.0,67.0,9.0,2372.0,194.0,242.0,187.0,2081.0,T32,A3,2.0
2764.0,39.0,9.0,124.0,8.0,1919.0,221.0,219.0,133.0,1670.0,T12,A1,2.0
2873.0,16.0,17.0,0.0,0.0,228.0,202.0,202.0,132.0,2160.0,T23,A1,2.0
3081.0,117.0,11.0,242.0,33.0,3893.0,239.0,230.0,120.0,408.0,T29,A1,2.0
3184.0,253.0,11.0,0.0,0.0,2971.0,196.0,247.0,189.0,418.0,T32,A3,1.0
3162.0,316.0,16.0,283.0,58.0,,176.0,225.0,188.0,1110.0,T29,A1,1.0
2935.0,6.0,12.0,67.0,3.0,1981.0,205.0,216.0,148.0,2533.0,T32,A3,2.0
2975.0,205.0,13.0,577.0,66.0,6088.0,212.0,252.0,172.0,5497.0,T29,A1,2.0
3184.0,261.0,14.0,664.0,60.0,3456.0,185.0,247.0,200.0,1170.0,T13,A3,1.0
3085.0,177.0,12.0,285.0,30.0,870.0,226.0,247.0,151.0,,T33,A3,1.0
3032.0,318.0,14.0,42.0,-2.0,2215.0,184.0,227.0,183.0,1189.0,T23,A3,1.0
3359.0,299.0,26.0,127.0,,1289.0,140.0,220.0,216.0,1595.0,T39,A2,1.0
3129.0,307.0,14.0,42.0,-11.0,2635.0,180.0,231.0,190.0,765.0,T23,A3,2.0
2777.0,58.0,4.0,124.0,18.0,1718.0,223.0,230.0,143.0,2896.0,T29,A1,2.0
3125.0,243.0,29.0,120.0,,2666.0,150.0,248.0,225.0,1359.0,T33,A3,2.0
3101.0,36.0,30.0,306.0,115.0,2240.0,203.0,161.0,75.0,4155.0,T29,A1,1.0
2902.0,233.0,14.0,351.0,38.0,2097.0,196.0,252.0,191.0,781.0,T31,,2.0
3268.0,92.0,5.0,127.0,5.0,6185.0,229.0,231.0,137.0,216.0,T22,A1,1.0
3076.0,144.0,13.0,242.0,15.0,1595.0,239.0,237.0,125.0,805.0,T31,A3,2.0
3177.0,125.0,17.0,153.0,28.0,1213.0,246.0,225.0,101.0,1907.0,T23,A2,1.0
2959.0,112.0,9.0,0.0,0.0,4439.0,235.0,231.0,127.0,2069.0,T19,A1,2.0
3169.0,93.0,13.0,0.0,0.0,1414.0,240.0,220.0,108.0,2433.0,T29,A1,2.0
2874.0,355.0,10.0,362.0,-9.0,1640.0,203.0,222.0,157.0,2981.0,T23,A3,1.0
2549.0,47.0,9.0,242.0,80.0,1100.0,223.0,221.0,132.0,812.0,,A4,2.0
3104.0,263.0,10.0,85.0,6.0,3692.0,196.0,245.0,188.0,904.0,T29,A1,1.0
3024.0,187.0,14.0,470.0,227.0,2778.0,221.0,249.0,158.0,,T13,A3,1.0
2698.0,130.0,12.0,67.0,9.0,1889.0,239.0,233.0,123.0,5675.0,T12,A1,2.0
3131.0,166.0,22.0,242.0,22.0,,232.0,242.0,129.0,3408.0,T33,A3,2.0
3327.0,72.0,33.0,,44.0,5167.0,236.0,158.0,0.0,240.0,T39,A1,1.0
2966.0,49.0,5.0,247.0,12.0,5012.0,222.0,229.0,143.0,2505.0,,A1,1.0
3174.0,329.0,22.0,270.0,80.0,,162.0,208.0,182.0,781.0,T24,A3,1.0
2765.0,27.0,20.0,175.0,41.0,2734.0,206.0,191.0,114.0,2281.0,T10,A3,2.0
3359.0,294.0,5.0,404.0,20.0,900.0,207.0,239.0,171.0,2191.0,T32,A3,1.0
3152.0,351.0,13.0,182.0,29.0,3046.0,196.0,217.0,159.0,3296.0,T29,A1,1.0
3387.0,201.0,10.0,693.0,181.0,1537.0,216.0,249.0,167.0,1680.0,T32,A3,1.0
2697.0,99.0,9.0,170.0,24.0,1209.0,235.0,228.0,125.0,3472.0,T12,A1,2.0
2932.0,102.0,10.0,210.0,-6.0,4421.0,238.0,226.0,119.0,1873.0,T23,A1,2.0
2724.0,54.0,16.0,0.0,0.0,1604.0,228.0,203.0,104.0,960.0,T29,A1,2.0
2957.0,251.0,11.0,589.0,166.0,,196.0,248.0,189.0,1756.0,,A3,2.0
2853.0,62.0,16.0,510.0,,1527.0,232.0,205.0,101.0,726.0,T28,A3,2.0
3136.0,41.0,18.0,0.0,0.0,1060.0,219.0,199.0,108.0,607.0,T23,A3,1.0
3292.0,316.0,14.0,551.0,57.0,721.0,182.0,227.0,185.0,1392.0,T23,A2,1.0
2955.0,131.0,17.0,277.0,115.0,5846.0,245.0,228.0,105.0,4266.0,T30,A1,2.0
2897.0,52.0,8.0,153.0,0.0,3354.0,225.0,223.0,132.0,4031.0,T12,A1,2.0
3176.0,196.0,7.0,170.0,,2058.0,219.0,246.0,162.0,1824.0,T31,A3,1.0
2866.0,38.0,17.0,0.0,0.0,1052.0,218.0,202.0,114.0,2255.0,T24,A3,1.0
2900.0,196.0,10.0,212.0,14.0,1804.0,218.0,249.0,164.0,1632.0,T33,A3,2.0
2852.0,347.0,9.0,30.0,5.0,3079.0,204.0,226.0,161.0,3029.0,,A1,2.0
2908.0,358.0,7.0,,41.0,3329.0,209.0,227.0,156.0,2919.0,T12,A1,2.0
2529.0,107.0,5.0,255.0,8.0,379.0,229.0,234.0,139.0,1222.0,T18,A1,2.0
3342.0,127.0,15.0,323.0,69.0,2295.0,243.0,229.0,111.0,2058.0,T32,A3,1.0
2860.0,34.0,22.0,268.0,74.0,3662.0,211.0,185.0,101.0,2758.0,,A1,2.0
3177.0,138.0,6.0,,0.0,3450.0,230.0,238.0,142.0,3195.0,T23,A1,1.0
3044.0,80.0,12.0,541.0,36.0,6627.0,236.0,219.0,113.0,2748.0,T30,A1,2.0
