Country Name,Country Code,Year,population,co2emissions,fertility,life_expectancy,internet_usage,gdp,Region,IncomeGroup
United Kingdom,GBR,1961,52800000.0,,2.78,70.8780487804878,,1472.38571407868,Europe & Central Asia,High income
Georgia,GEO,1961,3703600.0,,2.943,61.416,,,Europe & Central Asia,Upper middle income
Ghana,GHA,1961,7109029.0,,6.886,47.325,,183.220663244356,Sub-Saharan Africa,Lower middle income
Gibraltar,GIB,1961,21907.0,,3.177,69.234,,,Europe & Central Asia,High income
Guinea,GIN,1961,3578631.0,,6.126,36.75,,,Sub-Saharan Africa,Low income
"Gambia, The",GMB,1961,410801.0,,6.228,35.568,,,Sub-Saharan Africa,Low income
Guinea-Bissau,GNB,1961,583107.0,,5.931,37.695,,,Sub-Saharan Africa,Low income
Equatorial Guinea,GNQ,1961,272264.0,,5.661,41.994,,,Sub-Saharan Africa,Upper middle income
Greece,GRC,1961,8398050.0,,2.13,70.3158536585366,,590.780054812393,Europe & Central Asia,High income
Grenada,GRD,1961,95096.0,,6.627,61.792,,,Latin America & Caribbean,Upper middle income
Greenland,GRL,1961,33700.0,,,,,,Europe & Central Asia,High income
Guatemala,GTM,1961,4251911.0,,6.933,46.47,,253.227290034998,Latin America & Caribbean,Upper middle income
Guam,GUM,1961,73873.0,,5.942,61.395,,,East Asia & Pacific,High income
Guyana,GUY,1961,588597.0,,6.305,58.46,,315.748213570416,Latin America & Caribbean,Upper middle income
"Hong Kong SAR, China",HKG,1961,3168100.0,,5.168,66.5588780487805,,436.754411520393,East Asia & Pacific,High income
Honduras,HND,1961,2139928.0,,7.448,48.73,,166.454198459014,Latin America & Caribbean,Lower middle income
Croatia,HRV,1961,4167292.0,,2.218,66.1803414634146,,,Europe & Central Asia,High income
Haiti,HTI,1961,3974934.0,,6.2,43.914,,68.1938366775398,Latin America & Caribbean,Lower middle income
Hungary,HUN,1961,10029321.0,,1.94,68.9360975609756,,,Europe & Central Asia,High income
Indonesia,IDN,1961,90816938.0,,5.57,47.117,,,East Asia & Pacific,Lower middle income
Isle of Man,IMN,1961,48422.0,,2.772,63.629,,,Europe & Central Asia,High income
India,IND,1961,456351876.0,,5.937,45.398,,85.9697041851008,South Asia,Lower middle income
Ireland,IRL,1961,2824400.0,,3.78,69.6782926829268,,739.276406442666,Europe & Central Asia,High income
"Iran, Islamic Rep.",IRN,1961,21983622.0,,7.227,44.55,,201.374873296143,Middle East & North Africa,Lower middle income
Iraq,IRQ,1961,7260714.0,,5.8,53.411,,252.275515058669,Middle East & North Africa,Upper middle income
Iceland,ISL,1961,179029.0,,3.88,73.5034146341464,,1418.12586971526,Europe & Central Asia,High income
Israel,ISR,1961,2185000.0,,3.858,72.0065853658537,,1436.38443935927,Middle East & North Africa,High income
Italy,ITA,1961,50536350.0,,2.44,69.760243902439,,887.336744604475,Europe & Central Asia,High income
Jamaica,JAM,1961,1663754.0,,5.446,64.394,,449.603029908996,Latin America & Caribbean,Upper middle income
Jordan,JOR,1961,891848.0,,7.769,53.671,,,Middle East & North Africa,Upper middle income
Japan,JPN,1961,94055000.0,,2.05,68.31,,568.907742697122,East Asia & Pacific,High income
Kazakhstan,KAZ,1961,9639302.0,,4.486,58.5030731707317,,,Europe & Central Asia,Upper middle income
Kenya,KEN,1961,8047470.0,,7.718,49.533,,98.5352504748727,Sub-Saharan Africa,Lower middle income
Kyrgyz Republic,KGZ,1961,2255900.0,,5.434,55.3209512195122,,,Europe & Central Asia,Lower middle income
Cambodia,KHM,1961,5664654.0,,6.122,42.792,,113.48568408339,East Asia & Pacific,Lower middle income
Kiribati,KIR,1961,48275.0,,6.625,48.381,,,East Asia & Pacific,Lower middle income
St. Kitts and Nevis,KNA,1961,56247.0,,,,,221.935913140655,Latin America & Caribbean,High income
"Korea, Rep.",KOR,1961,25765673.0,,5.81,54.924,,93.8317591480009,East Asia & Pacific,High income
Kuwait,KWT,1961,339697.0,,7.211,58.015,,,Middle East & North Africa,High income
Lao PDR,LAO,1961,2171141.0,,6.31,41.066,,,East Asia & Pacific,Lower middle income
Lebanon,LBN,1961,1853295.0,,5.809,65.29,,,Middle East & North Africa,Lower middle income
Liberia,LBR,1961,1165005.0,,6.446,38.333,,,Sub-Saharan Africa,Low income
Libya,LBY,1961,1478760.0,,7.446,42.063,,,Middle East & North Africa,Upper middle income
St. Lucia,LCA,1961,92761.0,,6.931,56.993,,,Latin America & Caribbean,Upper middle income
Liechtenstein,LIE,1961,16834.0,,,,,,Europe & Central Asia,High income
Sri Lanka,LKA,1961,10111639.0,,5.331,61.328,,142.838142371621,South Asia,Lower middle income
Lesotho,LSO,1961,760895.0,,5.811,50.429,,46.9174932339938,Sub-Saharan Africa,Lower middle income
Lithuania,LTU,1961,2823550.0,,2.53,70.1026829268293,,,Europe & Central Asia,High income
Luxembourg,LUX,1961,316845.0,,,69.2668292682927,,2222.36636636277,Europe & Central Asia,High income
Latvia,LVA,1961,2152681.0,,1.94,70.0324390243903,,,Europe & Central Asia,High income
"Macao SAR, China",MAC,1961,178672.0,,4.731,65.485,,,East Asia & Pacific,High income
St. Martin (French part),MAF,1961,4258.0,,5.957,67.704,,,Latin America & Caribbean,High income
Morocco,MAR,1961,12081713.0,,7.072,43.795,,167.164962768555,Middle East & North Africa,Lower middle income
Monaco,MCO,1961,21907.0,,,,,,Europe & Central Asia,High income
Moldova,MDA,1961,2127854.0,,3.229,61.446,,,Europe & Central Asia,Upper middle income
Madagascar,MDG,1961,5206239.0,,7.301,43.636,,134.293094086573,Sub-Saharan Africa,Low income
Maldives,MDV,1961,93952.0,,6.841,38.982,,,South Asia,Upper middle income
Mexico,MEX,1961,37439317.0,,6.777,55.831,,378.212027746126,Latin America & Caribbean,Upper middle income
Marshall Islands,MHL,1961,15867.0,,,,,,East Asia & Pacific,Upper middle income
North Macedonia,MKD,1961,1481112.0,,3.809,57.7998292682927,,,Europe & Central Asia,Upper middle income
Mali,MLI,1961,5420247.0,,7.004,29.83,,,Sub-Saharan Africa,Low income
Malta,MLT,1961,325250.0,,3.27,68.0136097560976,,,Middle East & North Africa,High income
Myanmar,MMR,1961,22203109.0,,5.982,44.385,,26.3184486669902,East Asia & Pacific,Lower middle income
Montenegro,MNE,1961,491140.0,,3.481,65.4191219512195,,,Europe & Central Asia,Upper middle income
Mongolia,MNG,1961,1011502.0,,7.007,46.068,,,East Asia & Pacific,Lower middle income
Northern Mariana Islands,MNP,1961,8965.0,,,,,,East Asia & Pacific,High income
Mozambique,MOZ,1961,6917521.0,,6.379,41.59,,,Sub-Saharan Africa,Low income
Mauritania,MRT,1961,861663.0,,6.401,45.44,,184.774256297475,Sub-Saharan Africa,Lower middle income
Mauritius,MUS,1961,680757.0,,6.178,56.5219756097561,,,Sub-Saharan Africa,Upper middle income
Malawi,MWI,1961,3708193.0,,7.069,35.326,,47.0785928536704,Sub-Saharan Africa,Low income
Malaysia,MYS,1961,8074805.0,,6.362,57.434,,235.531204565524,East Asia & Pacific,Upper middle income
Namibia,NAM,1961,601424.0,,6.272,48.374,,,Sub-Saharan Africa,Upper middle income
New Caledonia,NCL,1961,81200.0,,6.144,59.0390243902439,,,East Asia & Pacific,High income
Niger,NER,1961,3602530.0,,7.512,36.556,,134.845576564352,Sub-Saharan Africa,Low income
Nigeria,NGA,1961,45855507.0,,6.353,37.673,,97.4190588710158,Sub-Saharan Africa,Lower middle income
Nicaragua,NIC,1961,1844630.0,,7.149,46.948,,130.391852798974,Latin America & Caribbean,Lower middle income
Netherlands,NLD,1961,11638712.0,,3.22,73.6526829268293,,1159.39235716074,Europe & Central Asia,High income
Norway,NOR,1961,3609800.0,,2.94,73.5504878048781,,1560.3249311723,Europe & Central Asia,High income
Nepal,NPL,1961,10365144.0,,6.063,38.855,,51.321965389218,South Asia,Lower middle income
Nauru,NRU,1961,4753.0,,,,,,East Asia & Pacific,High income
New Zealand,NZL,1961,2419700.0,,4.305,70.9853658536585,,2343.29221317425,East Asia & Pacific,High income
Oman,OMN,1961,546443.0,,7.248,36.823,,,Middle East & North Africa,High income
Pakistan,PAK,1961,47060915.0,,6.8,45.783,,87.5173724745356,South Asia,Lower middle income
Panama,PAN,1961,1160832.0,,5.865,61.471,,516.031863353181,Latin America & Caribbean,High income
Peru,PER,1961,10478096.0,,6.923,51.091,,276.734899200497,Latin America & Caribbean,Upper middle income
Philippines,PHL,1961,29342411.0,,7.087,59.619,,278.476991364257,East Asia & Pacific,Lower middle income
Palau,PLW,1961,9639.0,,,,,,East Asia & Pacific,Upper middle income
Papua New Guinea,PNG,1961,2035672.0,,6.074,46.292,,120.270866344149,East Asia & Pacific,Lower middle income
Poland,POL,1961,29964000.0,,2.83,67.7780487804878,,,Europe & Central Asia,High income
Puerto Rico,PRI,1961,2399722.0,,4.51,69.262,,777.215027407341,Latin America & Caribbean,High income
"Korea, Dem. People's Rep.",PRK,1961,11916515.0,,3.261,54.496,,,East Asia & Pacific,Low income
Portugal,PRT,1961,8929316.0,,3.21,62.666512195122,,382.729946994368,Europe & Central Asia,High income
Paraguay,PRY,1961,1941208.0,,6.489,60.755,,,Latin America & Caribbean,Upper middle income
West Bank and Gaza,PSE,1961,,,,,,,Middle East & North Africa,Lower middle income
French Polynesia,PYF,1961,86921.0,,5.887,59.996,,,East Asia & Pacific,High income
Qatar,QAT,1961,40111.0,,6.659,59.626,,,Middle East & North Africa,High income
Romania,ROU,1961,18555250.0,,2.17,65.8771463414634,,,Europe & Central Asia,High income
Russian Federation,RUS,1961,121236000.0,,2.45,67.6309512195122,,,Europe & Central Asia,Upper middle income
Rwanda,RWA,1961,3046654.0,,8.194,47.664,,40.0439354124229,Sub-Saharan Africa,Low income
Saudi Arabia,SAU,1961,4306048.0,,7.634,46.484,,,Middle East & North Africa,High income
Sudan,SDN,1961,8577490.0,,6.628,47.023,,123.137145996094,Sub-Saharan Africa,Low income
Senegal,SEN,1961,3367082.0,,7.038,39.917,,314.508308857871,Sub-Saharan Africa,Lower middle income
Singapore,SGP,1961,1702400.0,,5.41,65.5179512195122,,449.151071278746,East Asia & Pacific,High income
Solomon Islands,SLB,1961,136780.0,,6.97,48.434,,,East Asia & Pacific,Lower middle income
Sierra Leone,SLE,1961,2341065.0,,6.205,34.412,,140.03655624987,Sub-Saharan Africa,Low income
El Salvador,SLV,1961,2858896.0,,6.674,48.849,,,Latin America & Caribbean,Lower middle income
San Marino,SMR,1961,15895.0,,,,,,Europe & Central Asia,High income
Somalia,SOM,1961,2945662.0,,7.252,43.563,,65.0651413420937,Sub-Saharan Africa,Low income
Serbia,SRB,1961,6655000.0,,2.5,,,,Europe & Central Asia,Upper middle income
South Sudan,SSD,1961,2948953.0,,6.733,28.84,,,Sub-Saharan Africa,Low income
Sao Tome and Principe,STP,1961,68705.0,,6.263,44.359,,,Sub-Saharan Africa,Lower middle income
Suriname,SUR,1961,277969.0,,6.594,57.767,,387.453277164,Latin America & Caribbean,Upper middle income
Slovak Republic,SVK,1961,4191667.0,,2.96,70.7239024390244,,,Europe & Central Asia,High income
Slovenia,SVN,1961,1594131.0,,2.27,68.9780487804878,,,Europe & Central Asia,High income
Sweden,SWE,1961,7519998.0,,2.21,73.4743902439024,,2288.92170111915,Europe & Central Asia,High income
Eswatini,SWZ,1961,352971.0,,6.774,46.191,,121.894431825873,Sub-Saharan Africa,Lower middle income
Sint Maarten (Dutch part),SXM,1961,2888.0,,,,,,Latin America & Caribbean,High income
Seychelles,SYC,1961,42889.0,,,,,270.279362820574,Sub-Saharan Africa,High income
Syrian Arab Republic,SYR,1961,4751534.0,,7.431,54.437,,198.93469605122,Middle East & North Africa,Low income
Turks and Caicos Islands,TCA,1961,5625.0,,5.777,55.313,,,Latin America & Caribbean,High income
Chad,TCD,1961,3087657.0,,6.268,38.631,,108.164650035338,Sub-Saharan Africa,Low income
Togo,TGO,1961,1678788.0,,6.753,42.882,,75.2903104543623,Sub-Saharan Africa,Low income
Thailand,THA,1961,27399963.0,,6.262,52.364,,110.731666829649,East Asia & Pacific,Upper middle income
Tajikistan,TJK,1961,2208026.0,,6.661,53.998,,,Europe & Central Asia,Lower middle income
Turkmenistan,TKM,1961,1658569.0,,6.689,53.939,,,Europe & Central Asia,Upper middle income
Timor-Leste,TLS,1961,475796.0,,6.273,32.574,,,East Asia & Pacific,Lower middle income
Tonga,TON,1961,69391.0,,6.844,58.589,,,East Asia & Pacific,Upper middle income
Trinidad and Tobago,TTO,1961,865028.0,,5.301,62.865,,676.23384290057,Latin America & Caribbean,High income
Tunisia,TUN,1961,4236386.0,,6.97,44.146,,,Middle East & North Africa,Lower middle income
Turkiye,TUR,1961,28255002.0,,6.352,51.55,,282.742464109147,Europe & Central Asia,Upper middle income
Tuvalu,TUV,1961,5436.0,,4.715,47.271,,,East Asia & Pacific,Upper middle income
Tanzania,TZA,1961,10337891.0,,6.754,43.1,,,Sub-Saharan Africa,Lower middle income
Uganda,UGA,1961,7838440.0,,6.968,46.257,,56.3280587737707,Sub-Saharan Africa,Low income
Ukraine,UKR,1961,43365219.0,,2.17,69.5723658536586,,,Europe & Central Asia,Lower middle income
Uruguay,URY,1961,2561153.0,,2.846,67.895,,604.176627257854,Latin America & Caribbean,High income
United States,USA,1961,183691000.0,,3.62,70.2707317073171,,3066.56286916615,North America,High income
Uzbekistan,UZB,1961,8692048.0,,6.752,57.795,,,Europe & Central Asia,Lower middle income
St. Vincent and the Grenadines,VCT,1961,85666.0,,7.227,57.932,,163.424034439632,Latin America & Caribbean,Upper middle income
"Venezuela, RB",VEN,1961,8453106.0,,6.298,59.407,,968.767090947506,Latin America & Caribbean,
British Virgin Islands,VGB,1961,7885.0,,4.961,60.219,,,Latin America & Caribbean,High income
Virgin Islands (U.S.),VIR,1961,34300.0,,4.893,63.7845365853659,,,Latin America & Caribbean,High income
Vietnam,VNM,1961,33621982.0,,5.476,60.261,,,East Asia & Pacific,Lower middle income
Vanuatu,VUT,1961,66462.0,,6.818,50.15,,,East Asia & Pacific,Lower middle income
Samoa,WSM,1961,116820.0,,7.641,55.315,,,East Asia & Pacific,Lower middle income
Kosovo,XKX,1961,966000.0,,6.35,61.836,,,Europe & Central Asia,Upper middle income
"Yemen, Rep.",YEM,1961,5646668.0,,7.963,34.098,,,Middle East & North Africa,Low income
South Africa,ZAF,1961,16989464.0,,6.138,53.085,,543.04222390279,Sub-Saharan Africa,Upper middle income
Zambia,ZMB,1961,3219451.0,,7.169,49.452,,216.274673627806,Sub-Saharan Africa,Low income
Zimbabwe,ZWE,1961,3925952.0,,7.233,53.619,,279.332656130284,Sub-Saharan Africa,Lower middle income
Aruba,ABW,1962,56682.0,,4.471,64.752,,,Latin America & Caribbean,High income
Afghanistan,AFG,1962,8969047.0,,7.292,33.547,,60.9503638210144,South Asia,Low income
Angola,AGO,1962,5521400.0,,6.872,37.539,,,Sub-Saharan Africa,Lower middle income
Albania,ALB,1962,1711319.0,,6.207,56.671,,,Europe & Central Asia,Upper middle income
Andorra,AND,1962,11014.0,,,,,,Europe & Central Asia,High income
United Arab Emirates,ARE,1962,148877.0,,6.659,50.686,,,Middle East & North Africa,High income
Argentina,ARG,1962,21020359.0,,3.106,64.244,,1163.18683603872,Latin America & Caribbean,Upper middle income
Armenia,ARM,1962,2039346.0,,4.521,62.125,,,Europe & Central Asia,Upper middle income
American Samoa,ASM,1962,21272.0,,,,,,East Asia & Pacific,Upper middle income
Antigua and Barbuda,ATG,1962,57008.0,,4.547,63.192,,,Latin America & Caribbean,High income
Australia,AUS,1962,10742000.0,,3.442,70.9424390243903,,1854.55257522057,East Asia & Pacific,High income
Austria,AUT,1962,7129864.0,,2.8,69.309512195122,,1087.8342434189,Europe & Central Asia,High income
Azerbaijan,AZE,1962,4168150.0,,5.961,56.516,,,Europe & Central Asia,Upper middle income
Burundi,BDI,1962,2887398.0,,7.038,43.441,,73.9420079947413,Sub-Saharan Africa,Low income
Belgium,BEL,1962,9220578.0,,2.59,70.219512195122,,1438.5232330684,Europe & Central Asia,High income
Benin,BEN,1962,2593302.0,,6.457,38.928,,91.1713740838012,Sub-Saharan Africa,Lower middle income
Burkina Faso,BFA,1962,4924497.0,,6.322,36.665,,77.0773184226345,Sub-Saharan Africa,Low income
Bangladesh,BGD,1962,53461661.0,,6.865,46.701,,95.0478014475897,South Asia,Lower middle income
Bulgaria,BGR,1962,8012946.0,,2.24,69.4919512195122,,,Europe & Central Asia,Upper middle income
Bahrain,BHR,1962,173359.0,,7.096,53.697,,,Middle East & North Africa,High income
"Bahamas, The",BHS,1962,126305.0,,4.799,63.433,,1680.49484945793,Latin America & Caribbean,High income
Bosnia and Herzegovina,BIH,1962,3387512.0,,3.737,62.511,,,Europe & Central Asia,Upper middle income
Belarus,BLR,1962,8351928.0,,2.5,69.4623170731708,,,Europe & Central Asia,Upper middle income
Belize,BLZ,1962,96188.0,,6.46,59.0,,331.194357524252,Latin America & Caribbean,Upper middle income
Bermuda,BMU,1962,46600.0,,,,,2020.38596495589,North America,High income
Bolivia,BOL,1962,3864140.0,,6.309,43.791,,115.074812609559,Latin America & Caribbean,Lower middle income
Brazil,BRA,1962,77599218.0,,5.995,53.71,,247.834299715922,Latin America & Caribbean,Upper middle income
Barbados,BRB,1962,234829.0,,4.269,65.897,,,Latin America & Caribbean,High income
Brunei Darussalam,BRN,1962,93837.0,,6.683,57.667,,,East Asia & Pacific,High income
Bhutan,BTN,1962,233417.0,,6.692,34.469,,,South Asia,Lower middle income
Botswana,BWA,1962,536428.0,,6.571,51.389,,66.4454644920187,Sub-Saharan Africa,Upper middle income
Central African Republic,CAF,1962,1742502.0,,5.851,40.256,,71.4390852566697,Sub-Saharan Africa,Low income
Canada,CAN,1962,18614000.0,,3.681,71.3670731707317,,2268.58534607907,North America,High income
Switzerland,CHE,1962,5573815.0,,2.58,71.1960975609756,,2131.39165159983,Europe & Central Asia,High income
Channel Islands,CHI,1962,111281.0,,2.459,72.043,,,Europe & Central Asia,High income
Chile,CHL,1962,8486120.0,,4.602,57.771,,638.250782132792,Latin America & Caribbean,High income
China,CHN,1962,665770000.0,,6.085,50.818,,70.9094116671007,East Asia & Pacific,Upper middle income
Cote d'Ivoire,CIV,1962,3998287.0,,7.75,39.402,,161.390201524832,Sub-Saharan Africa,Lower middle income
Cameroon,CMR,1962,5303841.0,,5.766,42.516,,130.895274865367,Sub-Saharan Africa,Lower middle income
"Congo, Dem. Rep.",COD,1962,16086084.0,,6.132,40.342,,234.975860412729,Sub-Saharan Africa,Low income
"Congo, Rep.",COG,1962,1112348.0,,6.099,49.499,,149.702467090587,Sub-Saharan Africa,Lower middle income
Colombia,COL,1962,16691282.0,,6.663,58.301,,296.894148895734,Latin America & Caribbean,Upper middle income
Comoros,COM,1962,202527.0,,6.897,40.58,,,Sub-Saharan Africa,Lower middle income
Cabo Verde,CPV,1962,221484.0,,6.953,50.392,,,Sub-Saharan Africa,Lower middle income
Costa Rica,CRI,1962,1447037.0,,6.543,61.111,,331.146214193905,Latin America & Caribbean,Upper middle income
Cuba,CUB,1962,7574265.0,,4.421,65.038,,,Latin America & Caribbean,Upper middle income
Curacao,CUW,1962,128414.0,,,,,,Latin America & Caribbean,High income
Cayman Islands,CYM,1962,8799.0,,,,,,Latin America & Caribbean,High income
Cyprus,CYP,1962,601095.0,,3.51,65.424,,,Europe & Central Asia,High income
Czechia,CZE,1962,9624660.0,,2.12,69.7868292682927,,,Europe & Central Asia,High income
Germany,DEU,1962,74025784.0,,2.44,69.7992195121951,,,Europe & Central Asia,High income
Djibouti,DJI,1962,93122.0,,6.836,44.088,,,Middle East & North Africa,Lower middle income
Dominica,DMA,1962,61224.0,,,,,,Latin America & Caribbean,Upper middle income
Denmark,DNK,1962,4647727.0,,2.55,72.319756097561,,,Europe & Central Asia,High income
Dominican Republic,DOM,1962,3521164.0,,7.404,51.411,,234.041924772604,Latin America & Caribbean,Upper middle income
Algeria,DZA,1962,11778260.0,,7.607,39.323,,169.925636585617,Middle East & North Africa,Lower middle income
Ecuador,ECU,1962,4890425.0,,6.676,54.401,,310.445047463093,Latin America & Caribbean,Upper middle income
"Egypt, Arab Rep.",EGY,1962,28485022.0,,6.755,46.843,,,Middle East & North Africa,Lower middle income
Eritrea,ERI,1962,1041552.0,,6.496,38.393,,,Sub-Saharan Africa,Low income
