Name,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Bug,Dark,Dragon,Electric,Fairy,Fighting,Fire,Flying,Ghost,Grass,Ground,Ice,Normal,Poison,Psychic,Rock,Steel,Water
Feebas,-1.9610171386199857,-1.930299764174986,-1.9730895162158164,-1.7277144059316982,-1.9209930398740176,-0.6077518110995983,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Milotic,0.8749621773413294,1.0087208628836368,-0.5857880458584134,0.16549541809152124,0.8311459857334578,1.909191053977868,0.4380678425536351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Castform,-0.12597169888031123,0.029047320530762477,-0.2774988302234349,-0.12329930082727497,-0.08623368946903401,-0.06840691144014126,0.059310030166919644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kecleon,0.04085061382329554,-0.3628220964103872,0.33907960104652196,-0.12329930082727497,-0.39202691453653127,1.729409420758049,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Shuppet,-1.1686111532778536,-0.9898131635162267,-0.12335422240594572,-1.2463898744003714,-0.30028894701628206,-1.398790997266802,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Banette,0.1659673483510006,-0.20607432963392736,1.109802640133968,-0.2837408113377173,0.3112975031187124,-0.3201011979478879,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BanetteMega Banette,1.0000789118690345,-0.20607432963392736,2.65124871830886,0.037142209683167365,0.6170907281862097,0.3990253349313882,0.23147267216088122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Duskull,-1.1686111532778536,-1.930299764174986,-1.2023664771283702,0.5184667412144943,-1.309406589739023,0.6507196214391349,-1.4901537477787345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dusclops,0.1659673483510006,-1.1465609302926867,-0.2774988302234349,1.801998825298033,-0.39202691453653127,2.088972687197687,-1.4901537477787345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tropius,0.2076729265269023,1.1654686296600967,-0.33915667335043065,0.2938486264998751,-0.025075044455534566,0.5428506415072434,-0.5949080094101343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chimecho,-0.08426612070440954,-0.16688738793981236,-0.8940772614933918,-0.12329930082727497,0.6782493731997091,0.29115635499949677,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Absol,0.24937850470280398,-0.16688738793981236,1.5722364635864357,-0.44418232184815964,0.06666292306471461,-0.4279701778797793,0.23147267216088122,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AbsolMega Absol,1.083490068220838,-0.16688738793981236,2.188814894856393,-0.44418232184815964,1.2898358233347036,-0.4279701778797793,1.6087738081125738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wynaut,-1.4605502005091653,1.0087208628836368,-1.7264581437078337,-0.8292419470732213,-1.523461847286271,-0.8594460976073449,-1.5590188045763191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Snorunt,-1.1269055751019519,-0.754691513351537,-0.8940772614933918,-0.7650653428690443,-0.6978201396040286,-0.7875334443194173,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Glalie,0.3744952392305091,0.42091673747191216,0.030790385411543508,0.1975837201936097,0.21955953559846322,0.29115635499949677,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
GlalieMega Glalie,1.2086068027485428,0.42091673747191216,1.2639472479514573,0.1975837201936097,1.4427324358684521,0.29115635499949677,1.0922858821306891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Spheal,-1.2103167314537553,0.029047320530762477,-1.2023664771283702,-0.7650653428690443,-0.5449235270702799,-0.7875334443194173,-1.4901537477787345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Sealeo,-0.2093828552321146,0.8127861544130619,-0.5857880458584134,-0.12329930082727497,0.06666292306471461,-0.06840691144014126,-0.8015031798028882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Walrein,0.791551020989526,1.5965249882953614,0.030790385411543508,0.5184667412144943,0.6782493731997091,0.6507196214391349,-0.11285261182704193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
Clamperl,-0.7515553715188366,-1.3424956387632614,-0.462472359604422,0.358025230704052,0.03608360055796488,-0.6077518110995983,-1.2491260489871883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Huntail,0.41620081740641074,-0.558756804880962,0.7706845029354917,0.9997912727458214,0.6476700506929594,0.11137472177967776,-0.560475481011342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gorebyss,0.41620081740641074,-0.558756804880962,0.1541060716655349,0.9997912727458214,1.259256500827954,0.11137472177967776,-0.560475481011342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Relicanth,0.41620081740641074,1.2046555713542115,0.33907960104652196,1.801998825298033,-0.8507167521377771,-0.2481885446599603,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
Luvdisc,-0.8766721060465417,-1.0290001052103417,-1.5106556927633488,-0.604623832358602,-1.0036133646715257,-0.2481885446599603,0.9889882969343121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bagon,-1.1269055751019519,-0.9506262218221118,-0.12335422240594572,-0.44418232184815964,-1.0036133646715257,-1.5066599771986935,-0.6293405378089266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shelgon,-0.12597169888031123,-0.16688738793981236,0.4932242088640112,0.839349762235379,-0.39202691453653127,-0.7875334443194173,-0.6293405378089266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salamence,1.3754291154521496,1.0087208628836368,1.726381071403925,0.1975837201936097,1.136939210800955,0.29115635499949677,1.0922858821306891,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SalamenceMega Salamence,2.2095406789701837,1.0087208628836368,2.0346702870389035,1.801998825298033,1.4427324358684521,0.6507196214391349,1.7809364501065355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beldum,-1.1269055751019519,-1.1465609302926867,-0.7399326536759026,0.1975837201936097,-1.1565099772052745,-0.4279701778797793,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Metang,-0.12597169888031123,-0.3628220964103872,-0.12335422240594572,0.839349762235379,-0.5449235270702799,0.29115635499949677,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Metagross,1.3754291154521496,0.42091673747191216,1.726381071403925,1.801998825298033,0.6782493731997091,0.6507196214391349,0.059310030166919644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
MetagrossMega Metagross,2.2095406789701837,0.42091673747191216,2.0346702870389035,2.4437648673398025,0.9840425982672063,1.3698461543184108,1.4366111661186123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Regirock,1.2086068027485428,0.42091673747191216,0.6473688166815004,4.048179972444226,-0.6978201396040286,1.0102828878787729,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Regice,1.2086068027485428,0.42091673747191216,-0.8940772614933918,0.839349762235379,0.8311459857334578,4.605915552275153,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Registeel,1.2086068027485428,0.42091673747191216,-0.12335422240594572,2.4437648673398025,0.06666292306471461,2.808099220076963,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Latias,1.3754291154521496,0.42091673747191216,0.030790385411543508,0.5184667412144943,1.136939210800955,2.088972687197687,1.4366111661186123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LatiasMega Latias,2.2095406789701837,0.42091673747191216,0.6473688166815004,1.4811158042771484,2.054318886003447,2.808099220076963,1.4366111661186123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Latios,1.3754291154521496,0.42091673747191216,0.33907960104652196,0.1975837201936097,1.7485256609359494,1.3698461543184108,1.4366111661186123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
LatiosMega Latios,2.2095406789701837,0.42091673747191216,1.5722364635864357,0.839349762235379,2.665905336138441,1.729409420758049,1.4366111661186123,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kyogre,1.9593072099147733,1.2046555713542115,0.6473688166815004,0.5184667412144943,2.360112111070944,2.4485359536373252,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KyogrePrimal Kyogre,2.793418773432807,1.2046555713542115,2.188814894856393,0.5184667412144943,3.2774917862734356,3.167662486516601,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Groudon,1.9593072099147733,1.2046555713542115,2.188814894856393,2.1228818463189176,0.8311459857334578,0.6507196214391349,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GroudonPrimal Groudon,2.793418773432807,1.2046555713542115,3.113682541761328,2.764647888360687,2.360112111070944,0.6507196214391349,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rayquaza,2.042718366266577,1.4005902798247865,2.188814894856393,0.5184667412144943,2.360112111070944,0.6507196214391349,0.9201232401367275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RayquazaMega Rayquaza,2.8768299297846105,1.4005902798247865,3.113682541761328,0.839349762235379,3.2774917862734356,1.0102828878787729,1.6087738081125738,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Jirachi,1.3754291154521496,1.2046555713542115,0.6473688166815004,0.839349762235379,0.8311459857334578,1.0102828878787729,1.0922858821306891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
DeoxysNormal Forme,1.3754291154521496,-0.754691513351537,2.188814894856393,-0.7650653428690443,2.360112111070944,-0.7875334443194173,2.813912302070305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeoxysAttack Forme,1.3754291154521496,-0.754691513351537,3.113682541761328,-1.7277144059316982,3.2774917862734356,-1.8662232436383315,2.813912302070305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeoxysDefense Forme,1.3754291154521496,-0.754691513351537,-0.2774988302234349,2.764647888360687,-0.08623368946903401,3.167662486516601,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
DeoxysSpeed Forme,1.3754291154521496,-0.754691513351537,0.4932242088640112,0.5184667412144943,0.6782493731997091,0.6507196214391349,3.8468881540340742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Turtwig,-0.9767654936687057,-0.558756804880962,-0.33915667335043065,-0.3158291134398058,-0.8507167521377771,-0.6077518110995983,-1.2835585773859806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Grotle,-0.2510884334080163,0.22498202900133732,0.3082506794830241,0.358025230704052,-0.5449235270702799,-0.2481885446599603,-1.111395935392019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Torterra,0.7498454428136243,1.0087208628836368,0.924829110752981,0.9997912727458214,0.06666292306471461,0.4709379882193158,-0.42274536741617275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chimchar,-1.0518355343853287,-0.9898131635162267,-0.6474458889854091,-0.9575951554815751,-0.4531855595500307,-1.0032714041832003,-0.2505827254222112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Monferno,-0.2510884334080163,-0.20607432963392736,-0.03086745771545218,-0.7008887386648673,0.1584008905849638,-0.7156207910314898,0.4380678425536351,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Infernape,0.8249154835302474,0.2641689706954523,0.7706845029354917,-0.09121099872518651,0.9534632757604566,-0.032450584796177455,1.3677461093210277,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Piplup,-1.010129956209427,-0.6371306882691921,-0.863248339929894,-0.6688004365627789,-0.36144759202978155,-0.5717954844556346,-0.9736658217968498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Prinplup,-0.2510884334080163,-0.20607432963392736,-0.40081451647742633,-0.1874759050314519,0.25013885810521297,0.14733104842364156,-0.6293405378089266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Empoleon,0.791551020989526,0.577664504248372,0.21576391479253057,0.45429013701031745,1.1675185333077047,1.0462392145227366,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Starly,-1.5856669350368704,-1.1465609302926867,-0.7399326536759026,-1.4068313849108136,-1.309406589739023,-1.5066599771986935,-0.2850152538210035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Staravia,-0.7932609496947383,-0.558756804880962,-0.12335422240594572,-0.7650653428690443,-1.0036133646715257,-1.1470967107590553,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Staraptor,0.41620081740641074,0.616851445942487,1.2639472479514573,-0.12329930082727497,-0.6978201396040286,-0.4279701778797793,1.0922858821306891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bidoof,-1.5439613568609687,-0.40200903810450217,-1.0482218693108811,-1.085948363889929,-1.1565099772052745,-1.1470967107590553,-1.2835585773859806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bibarel,-0.2093828552321146,0.3817297957777972,0.18493499322903273,-0.44418232184815964,-0.5449235270702799,-0.4279701778797793,0.09374255856571197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
Kricketot,-2.0110638324310677,-1.2641217553750315,-1.6648003005808378,-1.0538600617878404,-1.4623032022727716,-1.1111403841150915,-1.4901537477787345,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kricketune,-0.4262518617468034,0.3033559123895673,0.18493499322903273,-0.7329770407669558,-0.5449235270702799,-0.7515771176754535,-0.11285261182704193,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shinx,-1.4355268536036243,-0.9506262218221118,-0.43164343804092414,-1.2784781765024598,-1.0036133646715257,-1.3628346706228383,-0.8015031798028882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxio,-0.6014152900855905,-0.3628220964103872,0.18493499322903273,-0.7971536449711327,-0.39202691453653127,-0.8234897709633812,-0.2850152538210035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luxray,0.7331632115432636,0.42091673747191216,1.2639472479514573,0.16549541809152124,0.6782493731997091,0.25520002835553296,0.059310030166919644,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budew,-1.2937278878055587,-1.1465609302926867,-1.5106556927633488,-1.2463898744003714,-0.6978201396040286,-0.06840691144014126,-0.4571778958149651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Roserade,0.6664342864618209,-0.3628220964103872,-0.2774988302234349,-0.2837408113377173,1.5956290484022009,1.1900645210985918,0.7479605981427659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cranidos,-0.709849793342935,-0.08851350455158244,1.4180918557689466,-1.085948363889929,-1.309406589739023,-1.5066599771986935,-0.35388031061858816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rampardos,0.49961197375821415,1.0870947462718668,2.65124871830886,-0.44418232184815964,-0.23913030200278262,-0.7875334443194173,-0.35388031061858816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Shieldon,-0.709849793342935,-1.5384303472338363,-1.1407086340013746,1.4169392000729715,-0.9424547196580263,0.5788069681512072,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Bastiodon,0.49961197375821415,-0.3628220964103872,-0.8324194183663961,3.021354305177395,-0.7895581071242777,2.3766233003493973,-1.3179911057847729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Burmy,-1.7608303633756575,-1.1465609302926867,-1.5414846143268466,-0.9255068533794867,-1.3399859122457727,-0.9673150775392364,-1.111395935392019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WormadamPlant Cloak,-0.09260723633958988,-0.3628220964103872,-0.6166169674219112,0.358025230704052,0.1889802130917135,1.1900645210985918,-1.111395935392019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WormadamSandy Cloak,-0.09260723633958988,-0.3628220964103872,-3.8536151954337254e-05,0.9997912727458214,-0.422606237043281,0.4709379882193158,-1.111395935392019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WormadamTrash Cloak,-0.09260723633958988,-0.3628220964103872,-0.3083277517869328,0.6789082517249367,-0.11681301197578374,0.8305012546589539,-1.111395935392019,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Mothim,-0.09260723633958988,0.029047320530762477,0.4623952873005133,-0.7650653428690443,0.6476700506929594,-0.7875334443194173,-0.07842008342824962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Combee,-1.5940080506720509,-1.5384303472338363,-1.5106556927633488,-1.021771759685752,-1.309406589739023,-1.0751840574711278,0.059310030166919644,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vespiquen,0.324448545419427,0.029047320530762477,0.030790385411543508,0.903526366439556,0.21955953559846322,1.0821955411667006,-0.9736658217968498,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pachirisu,-0.2510884334080163,-0.3628220964103872,-1.0482218693108811,-0.12329930082727497,-0.8507167521377771,0.6507196214391349,0.9201232401367275,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buizel,-0.8766721060465417,-0.558756804880962,-0.43164343804092414,-1.2463898744003714,-0.39202691453653127,-1.5066599771986935,0.5757979561488044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Floatzel,0.49961197375821415,0.616851445942487,0.8015134244989897,-0.604623832358602,0.37245614813221184,-0.7875334443194173,1.6087738081125738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Cherubi,-1.3354334659814604,-0.9506262218221118,-1.3565110849458595,-0.9255068533794867,-0.33086826952303183,-0.6796644643875259,-1.1458284637908114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cherrim,0.12426177017509892,0.029047320530762477,-0.5857880458584134,-0.12329930082727497,0.43361479314571133,0.21924370171156918,0.5757979561488044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shellos,-0.9183776842224434,0.2641689706954523,-0.9557351046203875,-0.8292419470732213,-0.4837648820567804,-0.3560575245918517,-1.1802609921896037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Gastrodon,0.3327896610546074,1.6357119299894762,0.12327715010203703,-0.1874759050314519,0.5865114056794599,0.3630690082874244,-1.0080983501956422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ambipom,0.39117747050086976,0.22498202900133732,0.6473688166815004,-0.2516525092356288,-0.39202691453653127,-0.21223221801599648,1.6087738081125738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Drifloon,-0.7265320246132956,0.8127861544130619,-0.8940772614933918,-1.2784781765024598,-0.39202691453653127,-1.0032714041832003,0.059310030166919644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Drifblim,0.5246353206637552,3.16400265605996,0.030790385411543508,-0.9575951554815751,0.5253527606659605,-0.6437081377435622,0.4036353141548428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Buneary,-0.709849793342935,-0.558756804880962,-0.40081451647742633,-0.9575951554815751,-0.8812960746445269,-0.5717954844556346,0.5757979561488044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Lopunny,0.3744952392305091,-0.16688738793981236,-0.09252530084244787,0.32593692860196355,-0.5755028495770296,0.8664575813029176,1.2644485241246506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
LopunnyMega Lopunny,1.2086068027485428,-0.16688738793981236,1.7572099929674228,0.6468199496228483,-0.5755028495770296,0.8664575813029176,2.2974243760884203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
